월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,5565.0,330.0,4.0,0.0,0.0,1.21,1391.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,7562.0,347.0,3.0,0.0,0.0,0.86,2521.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,269.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,4962.0,166.0,2.0,0.0,0.0,1.2,2481.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-26,OUTCOME_SALES,예일 테스트,사라(예일),219890.0,11772.0,191.0,12.0,338000.0,1.62,1151.0,18324.0,6.28,154.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-26,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-26,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_트래픽,2025-07-27,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,11310.0,870.0,34.0,0.0,0.0,3.91,333.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_트래픽,2025-07-27,LINK_CLICKS,트래픽-전제품,트래픽 민혁,11379.0,1077.0,55.0,1.0,54400.0,5.11,207.0,11379.0,1.82,478.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_트래픽,2025-07-27,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,11268.0,1074.0,42.0,0.0,0.0,3.91,268.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_트래픽,2025-07-27,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,10796.0,1394.0,70.0,0.0,0.0,5.02,154.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,34930.0,2059.0,34.0,1.0,11800.0,1.65,1027.0,34930.0,2.94,34.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,38737.0,1867.0,39.0,6.0,219400.0,2.09,993.0,6456.0,15.38,566.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,9590.0,356.0,17.0,1.0,21800.0,4.78,564.0,9590.0,5.88,227.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,665.0,23.0,1.0,1.0,17800.0,4.35,665.0,665.0,100.0,2677.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,42878.0,2055.0,62.0,5.0,110800.0,3.02,692.0,8576.0,8.06,258.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,187212.0,14251.0,499.0,15.0,425700.0,3.5,375.0,12481.0,3.01,227.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,104812.0,19450.0,227.0,10.0,286800.0,1.17,462.0,10481.0,4.41,274.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,83332.0,3881.0,207.0,8.0,201900.0,5.33,403.0,10416.0,3.86,242.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,32853.0,1441.0,29.0,1.0,111100.0,2.01,1133.0,32853.0,3.45,338.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,74402.0,3156.0,52.0,5.0,196600.0,1.65,1431.0,14880.0,9.62,264.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,160461.0,14442.0,206.0,10.0,446800.0,1.43,779.0,16046.0,4.85,278.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,7609.0,406.0,8.0,0.0,0.0,1.97,951.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,5002.0,194.0,5.0,0.0,0.0,2.58,1000.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,4060.0,173.0,6.0,1.0,17800.0,3.47,677.0,4060.0,16.67,438.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,79582.0,7772.0,86.0,7.0,245200.0,1.11,925.0,11369.0,8.14,308.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,65543.0,4810.0,44.0,4.0,109600.0,0.91,1490.0,16386.0,9.09,167.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,64452.0,4916.0,61.0,2.0,57400.0,1.24,1057.0,32226.0,3.28,89.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,5496.0,401.0,2.0,0.0,0.0,0.5,2748.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,20362.0,1536.0,20.0,3.0,115600.0,1.3,1018.0,6787.0,15.0,568.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,4550.0,268.0,4.0,0.0,0.0,1.49,1138.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,5747.0,311.0,11.0,0.0,0.0,3.54,522.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,471.0,20.0,1.0,0.0,0.0,5.0,471.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,2604.0,106.0,3.0,1.0,39600.0,2.83,868.0,2604.0,33.33,1521.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,예일 테스트,사라(예일),209523.0,12230.0,171.0,13.0,416200.0,1.4,1225.0,16117.0,7.6,199.0
2025. 7. 1,2025. 7. 21,기타,기타,기타,메타_전환,2025-07-27,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_트래픽,2025-07-28,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,9328.0,776.0,34.0,0.0,0.0,4.38,274.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_트래픽,2025-07-28,LINK_CLICKS,트래픽-전제품,트래픽 민혁,10164.0,961.0,38.0,0.0,0.0,3.95,267.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_트래픽,2025-07-28,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,9683.0,906.0,51.0,0.0,0.0,5.63,190.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_트래픽,2025-07-28,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,10134.0,1242.0,47.0,1.0,29800.0,3.78,216.0,10134.0,2.13,294.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,27351.0,1531.0,23.0,2.0,44400.0,1.5,1189.0,13676.0,8.7,162.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,39264.0,2033.0,37.0,3.0,123600.0,1.82,1061.0,13088.0,8.11,315.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,6214.0,275.0,7.0,1.0,17800.0,2.55,888.0,6214.0,14.29,286.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,507.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,43927.0,2109.0,59.0,5.0,119400.0,2.8,745.0,8785.0,8.47,272.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,171583.0,11914.0,437.0,24.0,714700.0,3.67,393.0,7149.0,5.49,417.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,115249.0,17008.0,211.0,9.0,192900.0,1.24,546.0,12805.0,4.27,167.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,76358.0,3316.0,121.0,6.0,198800.0,3.65,631.0,12726.0,4.96,260.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,14628.0,671.0,14.0,1.0,29800.0,2.09,1045.0,14628.0,7.14,204.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,35960.0,1416.0,37.0,0.0,0.0,2.61,972.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,147187.0,12123.0,162.0,7.0,218400.0,1.34,909.0,21027.0,4.32,148.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,9958.0,448.0,8.0,1.0,16800.0,1.79,1245.0,9958.0,12.5,169.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,4004.0,209.0,1.0,0.0,0.0,0.48,4004.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,5084.0,237.0,5.0,1.0,35600.0,2.11,1017.0,5084.0,20.0,700.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,76846.0,6582.0,84.0,4.0,100800.0,1.28,915.0,19212.0,4.76,131.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,46385.0,3536.0,37.0,4.0,138000.0,1.05,1254.0,11596.0,10.81,298.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,56788.0,4126.0,52.0,9.0,259800.0,1.26,1092.0,6310.0,17.31,457.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,3136.0,184.0,3.0,1.0,29600.0,1.63,1045.0,3136.0,33.33,944.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,22607.0,1529.0,23.0,2.0,81100.0,1.5,983.0,11304.0,8.7,359.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,4072.0,186.0,2.0,0.0,0.0,1.08,2036.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,6944.0,407.0,8.0,0.0,0.0,1.97,868.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,1203.0,49.0,1.0,0.0,0.0,2.04,1203.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,3614.0,152.0,3.0,0.0,0.0,1.97,1205.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,예일 테스트,사라(예일),193868.0,10679.0,162.0,12.0,422900.0,1.52,1197.0,16156.0,7.41,218.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-28,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),0.0,0.0,0.0,1.0,21800.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_트래픽,2025-07-29,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,9895.0,826.0,36.0,0.0,0.0,4.36,275.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_트래픽,2025-07-29,LINK_CLICKS,트래픽-전제품,트래픽 민혁,9710.0,885.0,33.0,1.0,17800.0,3.73,294.0,9710.0,3.03,183.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_트래픽,2025-07-29,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,9952.0,926.0,36.0,0.0,0.0,3.89,276.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_트래픽,2025-07-29,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,9828.0,1212.0,52.0,0.0,0.0,4.29,189.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,18955.0,1019.0,19.0,3.0,163700.0,1.86,998.0,6318.0,15.79,864.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,38177.0,1487.0,47.0,1.0,29600.0,3.16,812.0,38177.0,2.13,78.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,6299.0,214.0,7.0,1.0,39600.0,3.27,900.0,6299.0,14.29,629.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,515.0,24.0,1.0,1.0,19800.0,4.17,515.0,515.0,100.0,3845.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,54781.0,2255.0,49.0,3.0,76200.0,2.17,1118.0,18260.0,6.12,139.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,206906.0,13013.0,431.0,14.0,487200.0,3.31,480.0,14779.0,3.25,235.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,132922.0,17119.0,256.0,13.0,294300.0,1.5,519.0,10225.0,5.08,221.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,80014.0,3149.0,141.0,7.0,196200.0,4.48,567.0,11431.0,4.96,245.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,145643.0,10337.0,172.0,7.0,267100.0,1.66,847.0,20806.0,4.07,183.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,11570.0,527.0,11.0,0.0,0.0,2.09,1052.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,4815.0,192.0,1.0,1.0,49400.0,0.52,4815.0,4815.0,100.0,1026.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,8065.0,288.0,4.0,0.0,0.0,1.39,2016.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,71464.0,5500.0,67.0,2.0,49000.0,1.22,1067.0,35732.0,2.99,69.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,28804.0,1889.0,28.0,1.0,27600.0,1.48,1029.0,28804.0,3.57,96.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,72895.0,4886.0,46.0,4.0,112400.0,0.94,1585.0,18224.0,8.7,154.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,6179.0,384.0,5.0,1.0,54370.0,1.3,1236.0,6179.0,20.0,880.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,19980.0,1333.0,15.0,2.0,92200.0,1.13,1332.0,9990.0,13.33,461.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,4631.0,271.0,4.0,0.0,0.0,1.48,1158.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,6320.0,238.0,4.0,0.0,0.0,1.68,1580.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,2035.0,89.0,4.0,1.0,19800.0,4.49,509.0,2035.0,25.0,973.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,5790.0,204.0,6.0,1.0,16800.0,2.94,965.0,5790.0,16.67,290.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,예일 테스트,사라(예일),194702.0,10780.0,166.0,12.0,371400.0,1.54,1173.0,16225.0,7.23,191.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-29,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_트래픽,2025-07-30,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,9925.0,895.0,44.0,0.0,0.0,4.92,226.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_트래픽,2025-07-30,LINK_CLICKS,트래픽-전제품,트래픽 민혁,9699.0,985.0,49.0,0.0,0.0,4.97,198.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_트래픽,2025-07-30,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,9725.0,948.0,43.0,0.0,0.0,4.54,226.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_트래픽,2025-07-30,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,9714.0,1215.0,51.0,0.0,0.0,4.2,190.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-30,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,17979.0,1011.0,23.0,0.0,0.0,2.27,782.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-30,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,39914.0,1885.0,44.0,3.0,81200.0,2.33,907.0,13305.0,6.82,203.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-30,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,10864.0,512.0,10.0,2.0,49600.0,1.95,1086.0,5432.0,20.0,457.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-30,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,978.0,46.0,1.0,0.0,0.0,2.17,978.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-30,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,40782.0,1939.0,47.0,2.0,76400.0,2.42,868.0,20391.0,4.26,187.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-30,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,202664.0,14478.0,457.0,9.0,270400.0,3.16,443.0,22518.0,1.97,133.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-30,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,143355.0,18927.0,310.0,15.0,485420.0,1.64,462.0,9557.0,4.84,339.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-30,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,75504.0,3326.0,116.0,8.0,261100.0,3.49,651.0,9438.0,6.9,346.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-30,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,41699.0,2058.0,43.0,1.0,29800.0,2.09,970.0,41699.0,2.33,71.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-30,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,91432.0,7514.0,87.0,4.0,116200.0,1.16,1051.0,22858.0,4.6,127.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-30,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,138324.0,9842.0,154.0,5.0,211400.0,1.56,898.0,27665.0,3.25,153.0
2025. 7. 1,2025. 7. 28,기타,기타,기타,메타_전환,2025-07-30,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
